"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/IMG_12891.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","40166","40166","40166","15.387","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.582","Sat, 03 Jan 2026 12:23:24 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/IMG_12891.jpg","2026-05-14 12:21:02"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/68458724_1465728543565693_2151949005238566912_o.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","195625","195625","195625","74.940","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","1.000","Sat, 03 Jan 2026 12:17:44 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/68458724_1465728543565693_2151949005238566912_o.jpg","2026-05-14 12:21:01"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/russ-teaching-lean.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","90896","90896","90896","34.821","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.900","Sat, 03 Jan 2026 12:27:49 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/russ-teaching-lean.jpg","2026-05-14 12:21:01"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/IMG_7955.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","329486","329486","329486","126.220","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.791","Sat, 03 Jan 2026 12:23:15 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/IMG_7955.jpg","2026-05-14 12:21:02"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/veteransuniteddonation2018-2-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","127642","127642","127642","48.897","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.790","Sat, 03 Jan 2026 12:30:07 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/veteransuniteddonation2018-2-scaled.jpg","2026-05-14 12:21:02"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/31945660_10155712862157476_437803192055496704_n.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","152587","152587","152587","58.453","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.946","Sat, 03 Jan 2026 12:17:37 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/31945660_10155712862157476_437803192055496704_n.jpg","2026-05-14 12:21:02"
"https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=1778678887&wpr_t=1778717996","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","16","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.174","Wed, 13 May 2026 13:28:08 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=1778678887&wpr_t=1778717996","2026-05-14 12:21:02"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/d0613803-1a0c-47d3-9694-510eb3879754-1024x478.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","81222","81222","81222","31.115","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.047","Wed, 30 Apr 2025 20:39:21 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/d0613803-1a0c-47d3-9694-510eb3879754-1024x478.jpg","2026-05-14 12:21:03"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/072865cb-4c9d-4c69-91e5-bf7234070925-1024x915.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","107998","107998","107998","41.372","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.535","Wed, 30 Apr 2025 20:37:53 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/072865cb-4c9d-4c69-91e5-bf7234070925-1024x915.jpg","2026-05-14 12:21:04"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/20160214_102215-1-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","272315","272315","272315","104.319","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","1.857","Sat, 03 Jan 2026 12:15:44 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/20160214_102215-1-scaled.jpg","2026-05-14 12:21:02"
"https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/uploads/elementor/css/post-1300.css?ver=1778678949&wpr_t=1778713569","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","9","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.563","Wed, 13 May 2026 13:30:26 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/uploads/elementor/css/post-1300.css?ver=1778678949&wpr_t=1778713569","2026-05-14 12:21:03"
"https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/uploads/elementor/css/post-797.css?ver=1778679138&wpr_t=1778716532","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","9","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.566","Wed, 13 May 2026 13:32:19 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/uploads/elementor/css/post-797.css?ver=1778679138&wpr_t=1778716532","2026-05-14 12:21:04"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/e167b06d-ee0a-4a8a-9d66-1d25b28b53e3-934x1024.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","67619","67619","67619","25.904","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.788","Wed, 30 Apr 2025 20:37:47 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/e167b06d-ee0a-4a8a-9d66-1d25b28b53e3-934x1024.jpg","2026-05-14 12:21:04"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/Thank-you.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","62998","62998","62998","24.133","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.591","Sat, 03 Jan 2026 12:29:30 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/Thank-you.jpg","2026-05-14 12:21:05"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/pro_slider_3-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","77593","77593","77593","29.724","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.652","Sat, 03 Jan 2026 12:26:43 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/pro_slider_3-1.jpg","2026-05-14 12:21:05"
"https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=1778678887&wpr_t=1778716532","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","16","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.200","Wed, 13 May 2026 13:28:08 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/cache/min/1/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=1778678887&wpr_t=1778716532","2026-05-14 12:21:05"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/DSC_0056-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","309770","309770","309770","118.667","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.544","Sat, 03 Jan 2026 12:20:39 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/DSC_0056-scaled.jpg","2026-05-14 12:21:05"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/vtsphoto5.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","162852","162852","162852","62.386","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.644","Sat, 03 Jan 2026 12:13:13 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/vtsphoto5.jpg","2026-05-14 12:21:06"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/IMG_1132-1-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","213765","213765","213765","81.889","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.541","Sat, 03 Jan 2026 12:23:04 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/IMG_1132-1-scaled.jpg","2026-05-14 12:21:06"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/IMG_2571-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","327413","327413","327413","125.426","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.583","Sat, 03 Jan 2026 12:23:07 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/IMG_2571-scaled.jpg","2026-05-14 12:21:06"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/DSC_0011-1-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","264694","264694","264694","101.399","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.747","Sat, 03 Jan 2026 12:19:48 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/DSC_0011-1-scaled.jpg","2026-05-14 12:21:06"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/IMG_0564-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","223176","223176","223176","85.494","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","1.507","Sat, 03 Jan 2026 12:22:17 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/IMG_0564-scaled.jpg","2026-05-14 12:21:06"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/Anthony-OSHA-10-3-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","239139","239139","239139","91.610","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.693","Sat, 03 Jan 2026 12:18:15 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/Anthony-OSHA-10-3-scaled.jpg","2026-05-14 12:21:07"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/pro_slider_2.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","92638","92638","92638","35.488","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.734","Sat, 03 Jan 2026 12:26:30 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/pro_slider_2.jpg","2026-05-14 12:21:07"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/veteransuniteddonation2018-1-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","264482","264482","264482","101.318","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","1.692","Sat, 03 Jan 2026 12:30:04 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/veteransuniteddonation2018-1-scaled.jpg","2026-05-14 12:21:06"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/volunteer4.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","105216","105216","105216","40.306","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.694","Sat, 03 Jan 2026 12:30:22 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/volunteer4.jpg","2026-05-14 12:21:08"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/misson11.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","46649","46649","46649","17.870","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.665","Sat, 03 Jan 2026 12:25:46 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/misson11.jpg","2026-05-14 12:21:08"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/vtsphoto7300x200.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","24391","24391","24391","9.344","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","1.117","Sat, 03 Jan 2026 12:13:28 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/vtsphoto7300x200.jpg","2026-05-14 12:21:08"
"https://veteranstransitionsupport.org/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min.js?ver=1.2.0","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.542","Wed, 13 May 2026 13:17:53 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min.js?ver=1.2.0","2026-05-14 12:21:09"
"https://veteranstransitionsupport.org/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.min.css?ver=1.2.0","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","7","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.578","Wed, 13 May 2026 13:17:53 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/plugins/elementor/assets/lib/e-gallery/css/e-gallery.min.css?ver=1.2.0","2026-05-14 12:21:09"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/20200125_1650151-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","193048","193048","193048","73.953","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","1.565","Sat, 03 Jan 2026 12:16:54 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/20200125_1650151-scaled.jpg","2026-05-14 12:21:08"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/DSC_0007-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","230030","230030","230030","88.120","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.572","Sat, 03 Jan 2026 12:19:40 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/DSC_0007-scaled.jpg","2026-05-14 12:21:09"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/20230425_114109-scaled-e1716614002109.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","79439","79439","79439","30.432","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.953","Sat, 03 Jan 2026 12:17:11 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/20230425_114109-scaled-e1716614002109.jpg","2026-05-14 12:21:09"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/pro_slider_5.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","64017","64017","64017","24.524","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.596","Sat, 03 Jan 2026 12:26:47 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/pro_slider_5.jpg","2026-05-14 12:21:09"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/20200125_1650141-1-1-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","223064","223064","223064","85.452","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.581","Sat, 03 Jan 2026 12:16:50 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/20200125_1650141-1-1-scaled.jpg","2026-05-14 12:21:10"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/20200125_1649291-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","237125","237125","237125","90.838","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.700","Sat, 03 Jan 2026 12:16:30 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/20200125_1649291-scaled.jpg","2026-05-14 12:21:10"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/SS855264.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","84345","84345","84345","32.311","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.688","Sat, 03 Jan 2026 12:28:54 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/SS855264.jpg","2026-05-14 12:21:10"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/misson33.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","44538","44538","44538","17.062","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","1.089","Sat, 03 Jan 2026 12:25:52 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/misson33.jpg","2026-05-14 12:21:10"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/pro_slider_4.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","96360","96360","96360","36.914","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.619","Sat, 03 Jan 2026 12:26:45 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/pro_slider_4.jpg","2026-05-14 12:21:11"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/RussellatNcoe8academy.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","88363","88363","88363","33.850","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","1.698","Sat, 03 Jan 2026 12:27:32 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/RussellatNcoe8academy.jpg","2026-05-14 12:21:09"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/volunteer-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","91774","91774","91774","35.157","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.549","Sat, 03 Jan 2026 12:30:14 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/volunteer-1.jpg","2026-05-14 12:21:11"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/slideshow03.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","92044","92044","92044","35.260","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","1.219","Sat, 03 Jan 2026 12:28:31 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/slideshow03.jpg","2026-05-14 12:21:11"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/IMG_1126-1-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","265365","265365","265365","101.656","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.632","Sat, 03 Jan 2026 12:22:58 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/IMG_1126-1-scaled.jpg","2026-05-14 12:21:12"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/volunteer-e1498765270911.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","17341","17341","17341","6.643","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.586","Sat, 03 Jan 2026 12:30:28 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/volunteer-e1498765270911.jpg","2026-05-14 12:21:12"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/nocosttraining-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","356483","356483","356483","136.562","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","1.762","Sat, 03 Jan 2026 12:26:02 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/nocosttraining-scaled.jpg","2026-05-14 12:21:11"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/IMG_9387.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","57880","57880","57880","22.173","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","2.137","Sat, 03 Jan 2026 12:23:21 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/IMG_9387.jpg","2026-05-14 12:21:11"
"https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/uploads/elementor/css/post-810.css?ver=1778679271&wpr_t=1778717995","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","9","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.156","Wed, 13 May 2026 13:34:31 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/cache/background-css/1/veteranstransitionsupport.org/wp-content/uploads/elementor/css/post-810.css?ver=1778679271&wpr_t=1778717995","2026-05-14 12:21:12"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/DSC_0028-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","303048","303048","303048","116.092","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.688","Sat, 03 Jan 2026 12:20:18 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/DSC_0028-scaled.jpg","2026-05-14 12:21:13"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/Mission-High-School-VTS-Veteran-Gift-Box-give-away-scaled-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","370055","370055","370055","141.761","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.582","Sat, 03 Jan 2026 12:25:43 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/Mission-High-School-VTS-Veteran-Gift-Box-give-away-scaled-1.jpg","2026-05-14 12:21:13"
"https://veteranstransitionsupport.org/wp-content/uploads/2025/01/20180406_111836-scaled.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","265750","265750","265750","101.804","","0","","","","","0.000","2","4","","1","1","0","1.120","0","0","0","0","0","0","","","","","","0.636","Sat, 03 Jan 2026 12:16:07 GMT","","","","","1.1","","","","","","https://veteranstransitionsupport.org/wp-content/uploads/2025/01/20180406_111836-scaled.jpg","2026-05-14 12:21:13"
